"id","title","content","category","doc_type","doc_number","agency","published_date","url","crawled_at"
"138086177","Công văn 2023/CT-CS về đăng ký giảm trừ gia cảnh người phụ thuộc khi tự quyết toán thuế TNCN như thế nào?","Xem thêm

>>>  Công văn 2200/CTH-QLDN2 về lập hóa đơn, khai thuế hàng hóa bị trả lại như thế nào?

>>>  Công văn 1983/CT-CS xác định thời gian hưởng ưu đãi thuế TNDN như thế nào?

Ngày 06/4/2026, Cục Thuế có Công văn Công văn 2023/CT-CS năm 2026   Tải về  đính kèm Công văn 1001/CT-CS năm 2026 giải đáp về đăng ký giảm trừ gia cảnh người phụ thuộc khi tự quyết toán thuế TNCN như sau:

Căn cứ tiết c.2 điểm c tiết h.2.1 điểm h, khoản 1 Điều 9  Thông tư 111/2013/TT-BTC  quy định:

Điều 9. Các khoản giảm trừ

Các khoản giảm trừ theo hướng dẫn tại Điều này là các khoản được trừ vào thu nhập chịu thuế của cá nhân trước khi xác định thu nhập tính thuế từ tiền lương, tiền công, từ kinh doanh. Cụ thể như sau:

1. Giảm trừ gia cảnh

[...]

c.2) Giảm trừ gia cảnh cho người phụ thuộc

c.2.1) Người nộp thuế được tính giảm trừ gia cảnh cho người phụ thuộc nếu người nộp thuế đã đăng ký thuế và được cấp mã số thuế.

c.2.2) Khi người nộp thuế đăng ký giảm trừ gia cảnh cho người phụ thuộc sẽ được cơ quan thuế cấp mã số thuế cho người phụ thuộc và được tạm tính giảm trừ gia cảnh trong năm kể từ khi đăng ký. Đối với người phụ thuộc đã được đăng ký giảm trừ gia cảnh trước ngày Thông tư này có hiệu lực thi hành thì tiếp tục được giảm trừ gia cảnh cho đến khi được cấp mã số thuế.

c.2.3) Trường hợp người nộp thuế chưa tính giảm trừ gia cảnh cho người phụ thuộc trong năm tính thuế thì được tính giảm trừ cho người phụ thuộc kể từ tháng phát sinh nghĩa vụ nuôi dưỡng khi người nộp thuế thực hiện quyết toán thuế và có đăng ký giảm trừ gia cảnh cho người phụ thuộc. Riêng đối với người phụ thuộc khác theo hướng dẫn tại tiết d.4, điểm d, khoản 1, Điều này thời hạn đăng ký giảm trừ gia cảnh chậm nhất là ngày 31 tháng 12 của năm tính thuế, quá thời hạn nêu trên thì không được tính giảm trừ gia cảnh cho năm tính thuế đó.

[...]

h.2.1) Đối với người nộp thuế có thu nhập từ tiền lương, tiền công

h.2.1.1) Đăng ký người phụ thuộc

h.2.1.1.1) Đăng ký người phụ thuộc lần đầu:

Người nộp thuế có thu nhập từ tiền lương, tiền công đăng ký người phụ thuộc theo mẫu ban hành kèm theo văn bản hướng dẫn về quản lý thuế và nộp hai (02) bản cho tổ chức, cá nhân trả thu nhập để làm căn cứ tính giảm trừ cho người phụ thuộc.

Tổ chức, cá nhân trả thu nhập lưu giữ một (01) bản đăng ký và nộp một (01) bản đăng ký cho cơ quan thuế trực tiếp quản lý cùng thời điểm nộp tờ khai thuế thu nhập cá nhân của kỳ khai thuế đó theo quy định của luật quản lý thuế.

Riêng đối với cá nhân trực tiếp khai thuế với cơ quan thuế thì cá nhân nộp một (01) bản đăng ký người phụ thuộc theo mẫu ban hành kèm theo văn bản hướng dẫn về quản lý thuế cho cơ quan thuế trực tiếp quản lý tổ chức trả thu nhập cùng thời điểm nộp tờ khai thuế thu nhập cá nhân của kỳ khai thuế đó theo quy định của Luật Quản lý thuế.

[...]

Tại khoản 4 Điều 28  Thông tư 111/2013/TT-BTC  quy định:

Điều 28. Hoàn thuế

[...]

4. Trường hợp cá nhân có phát sinh hoàn thuế thu nhập cá nhân nhưng chậm nộp tờ khai quyết toán thuế theo quy định thì không áp dụng phạt đối với vi phạm hành chính khai quyết toán thuế quá thời hạn.

Tại điểm 1, Phần II  Quyết định 40/QĐ-BTC năm 2023  của Bộ Tài chính quy định:

1. Thủ tục hành chính cấp Cục Thuế/Chi cục Thuế: Thủ tục đăng ký người phụ thuộc (NPT) giảm trừ gia cảnh đối với cá nhân có thu nhập từ tiền lương, tiền công

[...]

Trường hợp (2): Người nộp thuế trực tiếp khai thuế với cơ quan Thuế thì nộp hồ sơ Đăng ký NPT cho cơ quan Thuế trực tiếp quản lý cùng thời điểm nộp tờ khai thuế thu nhập cá nhân của kỳ khai thuế đó theo quy định của Luật Quản lý thuế hoặc khi nộp hồ sơ quyết toán thuế theo quy định. Riêng đối với người phụ thuộc khác (ví dụ: anh, chị, em ruột; ông, bà nội ngoại; cô, dì...) theo hướng dẫn tại tiết d.4, điểm d, khoản 1, Điều 9 Thông tư số 111/2013/TT-BTC ngày 15/08/2013 của Bộ Tài chính, thời hạn đăng ký giảm trừ gia cảnh chậm nhất là ngày 31 tháng 12 của năm tính thuế.

[...]

Căn cứ quy định nêu trên, Cục Thuế giải đáp đăng ký giảm trừ gia cảnh người phụ thuộc khi tự quyết toán thuế TNCN như sau:

Trường hợp bà PNTV đã có mã số thuế cá nhân, thuộc đối tượng tự quyết toán để hoàn thuế TNCN năm 2017 mà chưa tính giảm trừ gia cảnh cho người phụ thuộc (02 con đẻ) trong năm tính thuế 2017 thì được tính giảm trừ cho người phụ thuộc (02 con để) kể từ tháng phát sinh nghĩa vụ nuôi dưỡng khi bà TV thực hiện quyết toán thuế và có đăng ký giảm trừ gia cảnh cho người phụ thuộc (02 con đě).

Như vậy, trường hợp tự quyết toán thuế TNCN, người nộp thuế được đăng ký giảm trừ gia cảnh cho người phụ thuộc, đối với người phụ thuộc là con đẻ thì được tính giảm trừ kể từ tháng phát sinh nghĩa vụ nuôi dưỡng.

Công văn 2023/CT-CS về đăng ký giảm trừ gia cảnh người phụ thuộc khi tự quyết toán thuế TNCN như thế nào? (Hình từ Internet)

Căn cứ Điều 10  Luật Thuế thu nhập cá nhân 2025  quy định như sau:

Điều 10. Giảm trừ gia cảnh

1. Giảm trừ gia cảnh là số tiền được trừ vào thu nhập chịu thuế trước khi tính thuế đối với thu nhập từ tiền lương, tiền công của người nộp thuế là cá nhân cư trú. Giảm trừ gia cảnh gồm:

a) Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

b) Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

[...]

Như vậy, mức giảm trừ gia cảnh đối với mỗi người phụ thuộc từ 2026 là 6,2 triệu đồng/tháng.

Hiện nay  Luật Thuế thu nhập cá nhân 2025  và các văn bản hướng dẫn chưa quy định Mẫu đơn xin giảm trừ gia cảnh thuế TNCN.

Tuy nhiên có thể tham khảo Mẫu đơn xin giảm trừ gia cảnh thuế TNCN dưới đây:

Tải về Mẫu đơn xin giảm trừ gia cảnh thuế TNCN  mới nhất 2026","","","2026-04-08","","","0","https://thuvienphapluat.vn/hoi-dap-phap-luat/cong-van-2023ctcs-ve-dang-ky-giam-tru-gia-canh-nguoi-phu-thuoc-khi-tu-quyet-toan-thue-tncn-nhu-the--138086177.html","2026-04-14T03:16:58.744947+00:00"
"138026503","Tải Mẫu 07/XN-NPT-TNCN phụ lục bảng kê khai người phải trực tiếp nuôi dưỡng mới nhất 2026?","Mẫu phụ lục bảng kê khai người phải trực tiếp nuôi dưỡng mới nhất 2026 là Mẫu 07/XN-NPT-TNCN được quy định tại Phụ lục 2 ban hành kèm theo  Thông tư 80/2021/TT-BTC  (Mẫu này bị sửa đổi, bổ sung bởi điểm đ khoản 7 Điều 1  Thông tư 40/2025/TT-BTC  có hiệu lực từ ngày 01/07/2025 và khoản 3 Điều 1  Thông tư 94/2025/TT-BTC  có hiệu lực từ ngày 14/10/2025), cụ thể như sau:

Tải Mẫu 07/XN-NPT-TNCN phụ lục bảng kê khai người phải trực tiếp nuôi dưỡng mới nhất 2026

Tải về

Tải Mẫu 07/XN-NPT-TNCN phụ lục bảng kê khai người phải trực tiếp nuôi dưỡng mới nhất 2026? (Hình từ Internet)

Tại điểm d khoản 1 Điều 9  Thông tư 111/2013/TT-BTC  được sửa đổi bởi khoản 6 Điều 25  Thông tư 92/2015/TT-BTC  và được thực hiện bởi Điều 1  Nghị quyết 954/2020/UBTVQH14  có quy định về các khoản  giảm trừ gia cảnh  như sau:

Điều 9. Các khoản giảm trừ

Các khoản giảm trừ theo hướng dẫn tại Điều này là các khoản được trừ vào thu nhập chịu thuế của cá nhân trước khi xác định thu nhập tính thuế từ tiền lương, tiền công, từ kinh doanh. Cụ thể như sau:

1. Giảm trừ gia cảnh

Theo quy định tại Điều 19 Luật Thuế thu nhập cá nhân; khoản 4, Điều 1 Luật sửa đổi, bổ sung một số điều của Luật thuế thu nhập cá nhân; Điều 12 Nghị định số 65/2013/NĐ-CP, việc giảm trừ gia cảnh được thực hiện như sau:

....

d) Người phụ thuộc bao gồm:

d.1) Con: con đẻ, con nuôi hợp pháp, con ngoài giá thú, con riêng của vợ, con riêng của chồng, cụ thể gồm:

d.1.1) Con dưới 18 tuổi (tính đủ theo tháng).

Ví dụ 10: Con ông H sinh ngày 25 tháng 7 năm 2014 thì được tính là người phụ thuộc từ tháng 7 năm 2014.

d.1.2) Con từ 18 tuổi trở lên bị khuyết tật, không có khả năng lao động.

d.1.3) Con đang theo học tại Việt Nam hoặc nước ngoài tại bậc học đại học, cao đẳng, trung học chuyên nghiệp, dạy nghề, kể cả con từ 18 tuổi trở lên đang học bậc học phổ thông (tính cả trong thời gian chờ kết quả thi đại học từ tháng 6 đến tháng 9 năm lớp 12) không có thu nhập hoặc có thu nhập bình quân tháng trong năm từ tất cả các nguồn thu nhập không vượt quá 1.000.000 đồng.

d.2) Vợ hoặc chồng của người nộp thuế đáp ứng điệu kiện tại điểm đ, khoản 1, Điều này.

d.3) Cha đẻ, mẹ đẻ; cha vợ, mẹ vợ (hoặc cha chồng, mẹ chồng); cha dượng, mẹ kế; cha nuôi, mẹ nuôi hợp pháp của người nộp thuế đáp ứng điều kiện tại điểm đ, khoản 1, Điều này.

d.4) Các cá nhân khác không nơi nương tựa mà người nộp thuế đang phải trực tiếp nuôi dưỡng và đáp ứng điều kiện tại điểm đ, khoản 1, Điều này bao gồm:

d.4.1) Anh ruột, chị ruột, em ruột của người nộp thuế.

d.4.2) Ông nội, bà nội; ông ngoại, bà ngoại; cô ruột, dì ruột, cậu ruột, chú ruột, bác ruột của người nộp thuế.

d.4.3) Cháu ruột của người nộp thuế bao gồm: con của anh ruột, chị ruột, em ruột.

d.4.4) Người phải trực tiếp nuôi dưỡng khác theo quy định của pháp luật.

đ) Cá nhân được tính là người phụ thuộc theo hướng dẫn tại các tiết d.2, d.3, d.4, điểm d, khoản 1, Điều này phải đáp ứng các điều kiện sau:

đ.1) Đối với người trong độ tuổi lao động phải đáp ứng đồng thời các điều kiện sau:

đ.1.1) Bị khuyết tật, không có khả năng lao động.

đ.1.2) Không có thu nhập hoặc có thu nhập bình quân tháng trong năm từ tất cả các nguồn thu nhập không vượt quá 1.000.000 đồng.

đ.2) Đối với người ngoài độ tuổi lao động phải không có thu nhập hoặc có thu nhập bình quân tháng trong năm từ tất cả các nguồn thu nhập không vượt quá 1.000.000 đồng.

Như vậy, khi đăng ký giảm trừ gia cảnh cho người phụ thuộc là cá nhân không nơi nương tựa mà người nộp thuế trực tiếp nuôi dưỡng thì phải đáp ứng điều kiện sau:

- Đối với người trong độ tuổi lao động phải đáp ứng đồng thời các điều kiện sau:

+ Bị khuyết tật, không có khả năng lao động.

+ Không có thu nhập hoặc có thu nhập bình quân tháng trong năm từ tất cả các nguồn thu nhập không vượt quá 1.000.000 đồng.

- Đối với người ngoài độ tuổi lao động phải không có thu nhập hoặc có thu nhập bình quân tháng trong năm từ tất cả các nguồn thu nhập không vượt quá 1.000.000 đồng.

Tại Điều 10  Luật Thuế thu nhập cá nhân 2025  có quy định về giảm trừ gia cảnh như sau:

Điều 10. Giảm trừ gia cảnh

1. Giảm trừ gia cảnh là số tiền được trừ vào thu nhập chịu thuế trước khi tính thuế đối với thu nhập từ tiền lương, tiền công của người nộp thuế là cá nhân cư trú. Giảm trừ gia cảnh gồm:

a) Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

b) Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

2. Căn cứ biến động của giá cả, thu nhập, Chính phủ trình Ủy ban Thường vụ Quốc hội quy định mức giảm trừ gia cảnh quy định tại khoản 1 Điều này phù hợp với tình hình kinh tế - xã hội trong từng thời kỳ.

3. Việc xác định mức giảm trừ gia cảnh đối với người phụ thuộc thực hiện theo nguyên tắc mỗi người phụ thuộc chỉ được tính giảm trừ một lần vào một người nộp thuế.

4. Người phụ thuộc là người mà người nộp thuế có trách nhiệm nuôi dưỡng, bao gồm:

a) Con chưa thành niên; con là người mất năng lực hành vi dân sự, người khuyết tật, không có khả năng lao động;

b) Các cá nhân không có thu nhập hoặc có thu nhập không vượt quá mức do Bộ trưởng Bộ Tài chính quy định, bao gồm con thành niên đang học đại học, cao đẳng, trung học chuyên nghiệp hoặc học nghề; vợ hoặc chồng không có khả năng lao động; bố, mẹ đã hết tuổi lao động hoặc không có khả năng lao động; những người khác không nơi nương tựa mà người nộp thuế phải trực tiếp nuôi dưỡng.

Như vậy, mức giảm trừ gia cảnh 2026 người nộp thuế là 186 triệu đồng/năm.

Lưu ý: Mức giảm trừ gia cảnh trên được áp dụng từ ngày 01/01/2026.","","","2026-04-07","","","0","https://thuvienphapluat.vn/hoi-dap-phap-luat/tai-mau-07xnnpttncn-phu-luc-bang-ke-khai-nguoi-phai-truc-tiep-nuoi-duong-moi-nhat-2024-138026503.html","2026-04-14T03:17:02.806949+00:00"
"138085497","Mức giảm trừ gia cảnh 2026 người nộp thuế là bao nhiêu 1 năm?","Tại Điều 10  Luật Thuế thu nhập cá nhân 2025  có quy định về giảm trừ gia cảnh như sau:

Điều 10. Giảm trừ gia cảnh

1. Giảm trừ gia cảnh là số tiền được trừ vào thu nhập chịu thuế trước khi tính thuế đối với thu nhập từ tiền lương, tiền công của người nộp thuế là cá nhân cư trú. Giảm trừ gia cảnh gồm:

a) Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

b) Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

2. Căn cứ biến động của giá cả, thu nhập, Chính phủ trình Ủy ban Thường vụ Quốc hội quy định mức giảm trừ gia cảnh quy định tại khoản 1 Điều này phù hợp với tình hình kinh tế - xã hội trong từng thời kỳ.

3. Việc xác định mức giảm trừ gia cảnh đối với người phụ thuộc thực hiện theo nguyên tắc mỗi người phụ thuộc chỉ được tính giảm trừ một lần vào một người nộp thuế.

4. Người phụ thuộc là người mà người nộp thuế có trách nhiệm nuôi dưỡng, bao gồm:

a) Con chưa thành niên; con là người mất năng lực hành vi dân sự, người khuyết tật, không có khả năng lao động;

b) Các cá nhân không có thu nhập hoặc có thu nhập không vượt quá mức do Bộ trưởng Bộ Tài chính quy định, bao gồm con thành niên đang học đại học, cao đẳng, trung học chuyên nghiệp hoặc học nghề; vợ hoặc chồng không có khả năng lao động; bố, mẹ đã hết tuổi lao động hoặc không có khả năng lao động; những người khác không nơi nương tựa mà người nộp thuế phải trực tiếp nuôi dưỡng.

Như vậy, mức giảm trừ gia cảnh 2026 người nộp thuế là 186 triệu đồng/năm.

Lưu ý: Mức giảm trừ gia cảnh trên được áp dụng từ ngày 01/01/2026.

Trêm đây là thông tin ""Mức giảm trừ gia cảnh 2026 người nộp thuế là bao nhiêu 1 năm?""

Mức giảm trừ gia cảnh 2026 người nộp thuế là bao nhiêu 1 năm? (Hình từ Internet)

Tại Điều 11  Luật Thuế thu nhập cá nhân 2025  có quy định và giảm trừ đối với khoản đóng góp từ thiện, nhân đạo và các khoản giảm trừ khác như sau:

Điều 11. Giảm trừ đối với các khoản đóng góp từ thiện, nhân đạo và các khoản giảm trừ khác

Cá nhân cư trú được giảm trừ vào thu nhập chịu thuế trước khi tính thuế đối với thu nhập từ tiền lương, tiền công các khoản sau đây:

1. Khoản đóng góp từ thiện, nhân đạo, bao gồm:

a) Khoản đóng góp vào tổ chức, cơ sở chăm sóc, nuôi dưỡng trẻ em có hoàn cảnh đặc biệt khó khăn, người khuyết tật, người già không nơi nương tựa;

b) Khoản đóng góp vào quỹ từ thiện, quỹ nhân đạo, quỹ khuyến học;

c) Khoản đóng góp vào các tổ chức có chức năng huy động tài trợ được thành lập và hoạt động theo quy định của pháp luật.

Tổ chức, cơ sở và các quỹ quy định tại khoản này phải được cơ quan nhà nước có thẩm quyền cho phép thành lập hoặc công nhận, hoạt động vì mục đích từ thiện, nhân đạo, khuyến học, không vì mục tiêu lợi nhuận.

2. Khoản chi cho y tế, giáo dục - đào tạo của người nộp thuế, người phụ thuộc của người nộp thuế được giảm trừ vào thu nhập trước khi tính thuế theo mức do Chính phủ quy định.

3. Các khoản chi quy định tại Điều này phải đáp ứng các điều kiện về hóa đơn, chứng từ theo quy định của pháp luật và không được chi trả từ các nguồn khác.

4. Chính phủ quy định chi tiết Điều này.

Như vậy, khoản chi cho y tế, giáo dục của người nộp thuế được giảm trừ vào thu nhập trước khi tính thuế theo mức do Chính phủ quy định.

Tại khoản 2 Điều 3  Luật Thuế thu nhập cá nhân 2025  quy định thu nhập chịu thuế TNCN từ tiền lương tiền công gồm:

(1) Tiền lương, tiền công và các khoản có tính chất tiền lương, tiền công;

(2) Tiền thù lao, các khoản lợi ích bằng tiền hoặc không bằng tiền dưới mọi hình thức;

(3) Các khoản phụ cấp, trợ cấp, thu nhập khác trừ các khoản:

- Phụ cấp, trợ cấp theo quy định của pháp luật về ưu đãi người có công;

- Phụ cấp quốc phòng, an ninh;

- Phụ cấp độc hại, nguy hiểm đối với ngành, nghề hoặc công việc ở nơi làm việc có yếu tố độc hại, nguy hiểm;

- Phụ cấp thu hút, phụ cấp khu vực theo quy định của pháp luật;

- Phụ cấp, trợ cấp, sinh hoạt phí do cơ quan Việt Nam ở nước ngoài chi trả;

- Trợ cấp khó khăn đột xuất, trợ cấp tai nạn lao động, bệnh nghề nghiệp, trợ cấp một lần khi sinh con hoặc nhận nuôi con nuôi, trợ cấp do suy giảm khả năng lao động, trợ cấp hưu trí một lần, trợ cấp tuất hàng tháng và các khoản trợ cấp khác theo quy định của pháp luật về bảo hiểm xã hội;

- Trợ cấp thôi việc, trợ cấp mất việc làm;

- Trợ cấp mang tính chất bảo trợ xã hội và các khoản phụ cấp, trợ cấp, thu nhập khác không mang tính chất tiền lương, tiền công do Chính phủ quy định.","","","2026-03-31","","","0","https://thuvienphapluat.vn/hoi-dap-phap-luat/muc-giam-tru-gia-canh-2026-nguoi-nop-thue-la-bao-nhieu-1-nam-138085497.html","2026-04-14T03:17:06.905119+00:00"
"138082385","Quy định về mức giảm trừ gia cảnh và bậc thuế suất đối với thu nhập từ tiền lương, tiền công theo Công văn 1296 thế nào?","Ngày 04 tháng 3 năm 2026, Cục thuế ban hành Công văn 1296/CT-NVT năm 2026 hướng dẫn quyết toán thuế thu nhập cá nhân đối với thu nhập từ tiền lương, tiền công.

Toàn văn Công văn 1296/CT-NVT Cục thuế hướng dẫn quyết toán thuế TNCN đối với thu nhập từ tiền lương tiền công:

Tải về

Căn cứ Phần A  Công văn 1296/CT-NVT năm 2026   quy định về mức giảm trừ gia cảnh và bậc thuế suất đối với thu nhập từ tiền lương tiền công như sau:

1. Mức giảm trừ gia cảnh

- Đối với kỳ quyết toán năm 2025, mức giảm trừ gia cảnh được xác định theo quy định tại  Nghị quyết 954/2020/UBTVQH14  của Ủy ban Thường vụ Quốc hội, cụ thể như sau:

+ Mức giảm trừ đối với đối tượng nộp thuế là 11 triệu đồng/tháng (132 triệu đồng/năm);

+ Mức giảm trừ đối với mỗi người phụ thuộc là 4,4 triệu đồng/tháng.

- Kể từ kỳ tính thuế năm 2026 (từ ngày 01/01/2026), mức giảm trừ gia cảnh được điều chỉnh theo  Nghị quyết 110/2025/UBTVQH15  của Ủy ban Thường vụ Quốc hội, thay thế quy định hiện hành tại  Nghị quyết 954/2020/UBTVQH14 . Theo đó, mức giảm trừ gia cảnh mới được quy định như sau:

+ Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (tương đương 186 triệu đồng/năm).

+ Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

Việc điều chỉnh mức giảm trừ gia cảnh này có hiệu lực từ ngày 01/01/2026 và được áp dụng cho kỳ tính thuế năm 2026, giúp tăng ngưỡng thu nhập được miễn thuế và giảm bớt nghĩa vụ thuế của người nộp thuế trong bối cảnh chi phí sinh hoạt và thu nhập bình quân tăng lên.

2. Biểu thuế lũy tiến từng phần

- Đối với kỳ quyết toán năm 2025, theo  Luật Thuế thu nhập cá nhân 2007  thu nhập từ tiền lương, tiền công của cá nhân cư trú được áp dụng biểu thuế lũy tiến từng phần gồm 07 bậc thuế.

Bậc thuế

Phần thu nhập tính thuế/năm (triệu đồng)

Phần thu nhập tính thuế/tháng (triệu đồng)

Thuế suất (%)

1

Đến 60

Đến 5

5

2

Trên 60 đến 120

Trên 5 đến 10

10

3

Trên 120 đến 216

Trên 10 đến 18

15

4

Trên 216 đến 384

Trên 18 đến 32

20

5

Trên 384 đến 624

Trên 32 đến 52

25

6

Trên 624 đến 960

Trên 52 đến 80

30

7

Trên 960

Trên 80

35

- Đối với kỳ tính thuế năm 2026, kể từ ngày 01/01/2026, theo  Luật Thuế thu nhập cá nhân 2025 , thu nhập từ tiền lương, tiền công của cá nhân cư trú được áp dụng biểu thuế lũy tiến từng phần gồm 05 bậc thuế.

Bậc thuế

Phần thu nhập tính thuế/năm (triệu đồng)

Phần thu nhập tính thuế/tháng (triệu đồng)

Thuế suất (%)

1

Đến 120

Đến 10

5

2

Trên 120 đến 360

Trên 10 đến 30

10

3

Trên 360 đến 720

Trên 30 đến 60

20

4

Trên 720 đến 1.200

Trên 60 đến 100

30

5

Trên 1.200

Trên 100

35

* Trên đây là Thông tin Quy định về mức giảm trừ gia cảnh và bậc thuế suất đối với thu nhập từ tiền lương, tiền công theo Công văn 1296 thế nào?

Quy định về mức giảm trừ gia cảnh và bậc thuế suất đối với thu nhập từ tiền lương, tiền công theo Công văn 1296 thế nào? (Hình từ Internet)

Căn cứ Mục 2 Phần 2 Thủ tục hành chính được sửa đổi, bổ sung, bãi bỏ trong lĩnh vực quản lý thuế thuộc phạm vi chức năng quản lý của Bộ Tài chính ban hành kèm theo  Quyết định 216/QĐ-BTC năm 2026  quy định hồ sơ đăng ký thuế cho người phụ thuộc để giảm trừ gia cảnh như sau:

(1) Đăng ký thuế lần đầu cho người phụ thuộc để giảm trừ gia cảnh của người nộp thuế thu nhập cá nhân - Trường hợp cá nhân ủy quyền đăng ký thuế cho cơ quan chi trả thu nhập.

Thành phần hồ sơ gồm:

+ Hồ sơ đăng ký thuế của cá nhân gồm gửi cho cơ quan chi trả thu nhập: Văn bản ủy quyền Mẫu số 41/UQ-ĐKT ban hành kèm theo  Thông tư 86/2024/TT-BTC ; Bản sao Hộ chiếu còn hiệu lực của người phụ thuộc hoặc bản sao giấy tờ chứng thực cá nhân hợp pháp khác còn hiệu lực (nếu không có hộ chiếu) đối với người phụ thuộc là người có quốc tịch nước ngoài hoặc người có quốc tịch Việt Nam sinh sống tại nước ngoài) cho cơ quan chi trả thu nhập.

+ Cơ quan chi trả thu nhập có trách nhiệm tổng hợp thông tin đăng ký thuế của cá nhân vào tờ khai đăng ký thuế mẫu số 20-ĐK-TH-TCT ban hành kèm theo  Thông tư 86/2024/TT-BTC  ngày 23/12/2024 của Bộ Tài chính gửi cơ quan thuế quản lý trực tiếp cơ quan chi trả thu nhập.

++ Phụ lục bảng kê khai về người phải trực tiếp nuôi dưỡng mẫu số 07/XNNPT-TNCN tại văn bản quy phạm pháp luật quy định về đăng ký thuế;

++ Hồ sơ chứng minh NPT theo hướng dẫn tại Điều 1  Thông tư 79/2022/TT-BTC  ngày 30/12/2022 của Bộ Tài chính

- Số lượng hồ sơ: 01 (bộ).

- Đối tượng thực hiện thủ tục hành chính: Cơ quan chỉ trả thu nhập.

(2) Đăng ký thuế lần đầu cho người phụ thuộc để giảm trừ gia cảnh của người nộp thuế thu nhập cá nhân - Trường hợp cá nhân đăng ký thuế trực tiếp với cơ quan thuế.

Thành phần hồ sơ gồm:

+ Đối với người phụ thuộc là người Việt Nam:

++ Tờ khai đăng ký thuế mẫu số 20-ĐK-ТСТ ban hành kèm theo  Thông tư 86/2024/TT-BTC  ngày 23/12/2024 của Bộ Tài chính.

++ Phụ lục bảng kê khai về người phải trực tiếp nuôi dưỡng mẫu số 07/XNNPT-TNCN tại văn bản quy phạm pháp luật quy định về đăng ký thuế;

++ Hồ sơ chứng minh NPT theo hướng dẫn tại Điều 1  Thông tư 79/2022/TT-BTC  ngày 30/12/2022 của Bộ Tài chính

+ Đối với người phụ thuộc là người nước ngoài:

++ Tờ khai đăng ký thuế mẫu số 20-ĐK-TCT ban hành kèm theo  Thông tư 86/2024/TT-BTC  ngày 23/12/2024 của Bộ Tài chính.

++ Bản sao Hộ chiếu còn hiệu lực của người phụ thuộc hoặc bản sao giấy tờ chứng thực cá nhân hợp pháp khác còn hiệu lực (nếu không có hộ chiếu).

- Số lượng hồ sơ: 01 (bộ).

- Đối tượng thực hiện thủ tục hành chính: Cá nhân.

*  Thời hạn giải quyết:  03 (ba) ngày làm việc kể từ ngày cơ quan thuế nhận được hồ sơ đăng ký thuế đầy đủ theo quy định.

Căn cứ tại khoản 1 Điều 10  Luật Thuế thu nhập cá nhân 2025  quy định về giảm trừ gia cảnh như sau:

Điều 10. Giảm trừ gia cảnh

1. Giảm trừ gia cảnh là số tiền được trừ vào thu nhập chịu thuế trước khi tính thuế đối với thu nhập từ tiền lương, tiền công của người nộp thuế là cá nhân cư trú. Giảm trừ gia cảnh gồm:

a) Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

b) Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

2. Căn cứ biến động của giá cả, thu nhập, Chính phủ trình Ủy ban Thường vụ Quốc hội quy định mức giảm trừ gia cảnh quy định tại khoản 1 Điều này phù hợp với tình hình kinh tế - xã hội trong từng thời kỳ.

[...]

Đồng thời, tại khoản 2 Điều 29  Luật Thuế thu nhập cá nhân 2025  có hiệu lực từ 01/7/2026 quy định các quy định liên quan đến thu nhập từ kinh doanh, từ tiền lương, tiền công của cá nhân cư trú áp dụng từ  kỳ tính thuế năm 2026.

Ngoài ra tại  Nghị quyết 110/2025/UBTVQH15  cũng quy định điều chỉnh mức giảm trừ gia cảnh của thuế thu nhập cá nhân từ ngày 01 tháng 01 năm 2026 và áp dụng từ kỳ tính thuế năm 2026 như sau:

Điều 1. Mức giảm trừ gia cảnh của thuế thu nhập cá nhân

Điều chỉnh mức giảm trừ gia cảnh quy định tại khoản 1 Điều 19 của Luật Thuế thu nhập cá nhân như sau:

a) Mức giảm trừ đối với đối tượng nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

b) Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.

Như vậy, giảm trừ gia cảnh tăng từ  01/01/2026 (tức đầu năm)  với mức như sau:

- Mức giảm trừ đối với người nộp thuế là 15,5 triệu đồng/tháng (186 triệu đồng/năm);

- Mức giảm trừ đối với mỗi người phụ thuộc là 6,2 triệu đồng/tháng.","","","2026-03-13","","","0","https://thuvienphapluat.vn/hoi-dap-phap-luat/quy-dinh-ve-muc-giam-tru-gia-canh-va-bac-thue-suat-doi-voi-thu-nhap-tu-tien-luong-tien-cong-theo-co-138082385.html","2026-04-14T03:17:10.682760+00:00"
